iso3,year,A,G,M,P,S_norm,decline_norm,risk_score,risk_band,guardrail_breach,alignment_low,tipping_zone,percolation_risk,shock_high,decline_high
KGZ,2025,0.5240976685514991,0.5233522708238927,0.8458067527617863,0.545508674585835,0.19042857142857142,0.24688264847204097,0.9062143432849785,high,False,False,False,True,False,True
KGZ,2026,0.5240976685514991,0.5233522708238927,0.8458067527617863,0.545508674585835,0.19042857142857142,0.0,0.8880283357349991,high,False,False,False,True,False,False
KHM,2020,0.2501924426738757,0.2679074989139315,0.9561744722784087,0.1311058312354258,0.19042857142857142,0.0,0.9198094076848697,high,True,True,True,False,False,False
KHM,2021,0.2405943516342583,0.26459408616356156,0.9561744722784087,0.1311058312354258,0.19642857142857142,0.0,0.9210188860147066,high,True,True,True,False,False,False
KHM,2022,0.23123321190305085,0.2425330819929412,0.9561744722784087,0.1311058312354258,0.19042857142857142,0.07504359397567868,0.9271780907228115,high,True,True,True,False,False,True
KHM,2023,0.21727701589768716,0.23263475822209267,0.9561744722784087,0.1311058312354258,0.21428571428571427,0.08685626375128896,0.930328586292177,high,True,True,True,False,False,True
KHM,2024,0.5240976685514991,0.21176847689923153,0.9561744722784087,0.1311058312354258,0.23814285714285716,0.08685626375128896,0.9105287114094113,high,True,False,False,False,False,True
KHM,2025,0.5240976685514991,0.5233522708238927,0.9561744722784087,0.1311058312354258,0.19042857142857142,0.09229365351164502,0.8791329761790063,high,False,False,False,False,False,True
KHM,2026,0.5240976685514991,0.5233522708238927,0.9561744722784087,0.1311058312354258,0.19042857142857142,0.0,0.8710652336642243,high,False,False,False,False,False,False
KIR,2020,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
KIR,2021,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
KIR,2022,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
KIR,2023,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
KIR,2024,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
KIR,2025,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
KIR,2026,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
KNA,2020,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
KNA,2021,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
KNA,2022,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
KNA,2023,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
KNA,2024,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
KNA,2025,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
KNA,2026,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
KOR,2020,0.8091419387720038,0.8112705000818152,0.42451117680618233,0.7719823858204988,0.09528571428571429,0.0,0.775486957434657,high,False,False,False,False,False,False
KOR,2021,0.8123346731730019,0.8097868557874289,0.42451117680618233,0.7719823858204988,0.07942857142857143,0.0,0.7735268499871709,high,False,False,False,False,False,False
KOR,2022,0.7932775740919751,0.7927071483402113,0.42451117680618233,0.7719823858204988,0.11114285714285714,0.0627936310349778,0.7914576559170857,high,False,False,False,False,False,True
KOR,2023,0.7678142866432026,0.7736513722524228,0.42451117680618233,0.7719823858204988,0.125,0.10905419753261153,0.8058984196176884,high,False,False,False,False,False,True
KOR,2024,0.5240976685514991,0.7533203762663978,0.42451117680618233,0.7719823858204988,0.16328571428571428,0.10905419753261153,0.84691345741503,high,False,False,False,False,False,True
KOR,2025,0.5240976685514991,0.5233522708238927,0.42451117680618233,0.7719823858204988,0.19042857142857142,0.17621863728373086,0.8819034930759363,high,False,False,False,False,False,True
KOR,2026,0.5240976685514991,0.5233522708238927,0.42451117680618233,0.7719823858204988,0.19042857142857142,0.0,0.8664126327756893,high,False,False,False,False,False,False
KWT,2020,0.45507083876187204,0.5752109533157946,0.689694517919195,0.28494726389865277,0.07142857142857142,0.0,0.8500890074219238,high,False,False,False,False,False,False
KWT,2021,0.45495643999692437,0.579371055411848,0.689694517919195,0.28494726389865277,0.07142857142857142,0.0,0.8495727017790929,high,False,False,False,False,False,False
KWT,2022,0.42443468312916044,0.5380399729323356,0.689694517919195,0.28494726389865277,0.07142857142857142,0.12126268476117548,0.8699047227098547,high,False,False,False,False,False,True
KWT,2023,0.43838471080746705,0.552937850594424,0.689694517919195,0.28494726389865277,0.09528571428571429,0.04403086554065268,0.8610211771601597,high,False,False,False,False,False,False
KWT,2024,0.5240976685514991,0.5517976352209937,0.689694517919195,0.28494726389865277,0.10714285714285714,0.04403086554065268,0.8514904572106581,high,False,False,False,False,False,False
KWT,2025,0.5240976685514991,0.5233522708238927,0.689694517919195,0.28494726389865277,0.19042857142857142,0.0655934901474082,0.8631857770720867,high,False,False,False,False,False,True
KWT,2026,0.5240976685514991,0.5233522708238927,0.689694517919195,0.28494726389865277,0.19042857142857142,0.0,0.8568697877291628,high,False,False,False,False,False,False
LAO,2020,0.18218912495528106,0.2665999335355204,0.991701675224314,0.46292957974128024,0.10714285714285714,0.0,0.9362322347424137,high,True,True,True,False,False,False
LAO,2021,0.17997679693936744,0.25724725569634693,0.991701675224314,0.46292957974128024,0.07142857142857142,0.0,0.9356408257773023,high,True,True,True,False,False,False
LAO,2022,0.19340916168949962,0.2697258194022437,0.991701675224314,0.46292957974128024,0.07142857142857142,0.0,0.9340628215582115,high,True,True,True,False,False,False
LAO,2023,0.1908288639447934,0.2696473507526194,0.991701675224314,0.46292957974128024,0.07142857142857142,0.0,0.9342263847032183,high,True,True,True,False,False,False
LAO,2024,0.5240976685514991,0.2716363888377898,0.991701675224314,0.46292957974128024,0.07142857142857142,0.0,0.9103766212166624,high,True,False,False,False,False,False
LAO,2025,0.5240976685514991,0.5233522708238927,0.991701675224314,0.46292957974128024,0.19042857142857142,0.0,0.8945351326107619,high,False,False,False,False,False,False
LAO,2026,0.5240976685514991,0.5233522708238927,0.991701675224314,0.46292957974128024,0.19042857142857142,0.0,0.8945351326107619,high,False,False,False,False,False,False
LBN,2020,0.432552958130203,0.41477775191559124,0.8592100291182289,0.4384768173307884,0.36514285714285716,0.0,0.9106997618169476,high,False,False,False,True,True,False
LBN,2021,0.4188467920591508,0.40345439453573056,0.8592100291182289,0.4384768173307884,0.375,0.0,0.9131845129240111,high,False,False,False,True,True,False
LBN,2022,0.3884689922993645,0.35943115646711354,0.8592100291182289,0.4384768173307884,0.35714285714285715,0.1744912160538679,0.9280044791015488,high,False,False,False,True,True,True
LBN,2023,0.37980932852666144,0.3686504633036512,0.8592100291182289,0.4384768173307884,0.4107142857142857,0.13917834440352872,0.9282268410829224,high,False,False,False,True,True,True
LBN,2024,0.5240976685514991,0.32138321109498064,0.8592100291182289,0.4384768173307884,0.42857142857142855,0.13917834440352872,0.922260108453167,high,True,False,False,True,True,True
LBN,2025,0.5240976685514991,0.5233522708238927,0.8592100291182289,0.4384768173307884,0.19042857142857142,0.15451637245117222,0.8948129412450493,high,False,False,False,True,False,True
LBN,2026,0.5240976685514991,0.5233522708238927,0.8592100291182289,0.4384768173307884,0.19042857142857142,0.0,0.8825975263990253,high,False,False,False,True,False,False
LBR,2020,0.545481291091034,0.4633137816537477,0.5791712048130284,0.5854597133318009,0.19042857142857142,0.0,0.8721467815292706,high,False,False,False,False,False,False
LBR,2021,0.5333714654049053,0.45353892934358786,0.5791712048130284,0.5854597133318009,0.17857142857142858,0.0,0.8737847470364543,high,False,False,False,False,False,False
LBR,2022,0.52399697546867,0.44158199381214586,0.5791712048130284,0.5854597133318009,0.17857142857142858,0.08503827385713483,0.8833153524712525,high,False,False,False,False,False,True
LBR,2023,0.5058858058821569,0.45057715381569585,0.5791712048130284,0.5854597133318009,0.17857142857142858,0.10448340621700206,0.8858343407879601,high,False,False,False,False,False,True
LBR,2024,0.5240976685514991,0.44992100046252004,0.5791712048130284,0.5854597133318009,0.17857142857142858,0.10448340621700206,0.8840468373090844,high,False,False,False,False,False,True
LBR,2025,0.5240976685514991,0.5233522708238927,0.5791712048130284,0.5854597133318009,0.19042857142857142,0.1087925295235562,0.8774449626263855,high,False,False,False,False,False,True
LBR,2026,0.5240976685514991,0.5233522708238927,0.5791712048130284,0.5854597133318009,0.19042857142857142,0.0,0.8677741449224305,high,False,False,False,False,False,False
LBY,2020,0.22478714769218855,0.26726474904237085,0.6867382397178569,0.46292957974128024,0.5194285714285715,0.0,0.9338106173729958,high,True,True,True,False,True,False
LBY,2021,0.21543628609784884,0.2656960810869725,0.6867382397178569,0.46292957974128024,0.5142857142857143,0.0,0.9342931701834719,high,True,True,True,False,True,False
LBY,2022,0.20693531432206497,0.2581195793868782,0.6867382397178569,0.46292957974128024,0.5142857142857143,0.07066034225452608,0.9386123074754703,high,True,True,True,False,True,True
LBY,2023,0.2006751342764576,0.2478318652749488,0.6867382397178569,0.46292957974128024,0.508,0.06362607451671794,0.9390229410532985,high,True,True,True,False,True,True
LBY,2024,0.5240976685514991,0.2500115522607037,0.6867382397178569,0.46292957974128024,0.5178571428571429,0.06362607451671794,0.9179379603058907,high,True,False,False,False,True,True
LBY,2025,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.05842694238431069,0.8744287069084037,high,False,False,False,False,False,True
LBY,2026,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
LCA,2020,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
LCA,2021,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
LCA,2022,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
LCA,2023,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
LCA,2024,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
LCA,2025,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
LCA,2026,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
LIE,2020,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
LIE,2021,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
LIE,2022,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
LIE,2023,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
LIE,2024,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
LIE,2025,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
LIE,2026,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
LKA,2020,0.5171080631003802,0.5041968655410068,0.8763290285773558,0.5788451867752367,0.23814285714285716,0.0,0.8975184707590945,high,False,False,False,True,False,False
LKA,2021,0.5147953265437949,0.5036634730747227,0.8763290285773558,0.5788451867752367,0.23814285714285716,0.0,0.8977799590252162,high,False,False,False,True,False,False
LKA,2022,0.4883782535522764,0.49425665665520224,0.8763290285773558,0.5788451867752367,0.34285714285714286,0.11371706947331375,0.9139166503319424,high,False,False,False,True,True,True
LKA,2023,0.49780629923188124,0.5032919359876635,0.8763290285773558,0.5788451867752367,0.2571428571428572,0.050932928952336386,0.9039846371120129,high,False,False,False,True,False,True
LKA,2024,0.5240976685514991,0.5149641871391764,0.8763290285773558,0.5788451867752367,0.14285714285714285,0.050932928952336386,0.8943314462768819,high,False,False,False,True,False,True
LKA,2025,0.5240976685514991,0.5233522708238927,0.8763290285773558,0.5788451867752367,0.19042857142857142,0.06724522123539177,0.8974285350084716,high,False,False,False,True,False,True
LKA,2026,0.5240976685514991,0.5233522708238927,0.8763290285773558,0.5788451867752367,0.19042857142857142,0.0,0.8923696266602217,high,False,False,False,True,False,False
LSO,2020,0.5855933365103134,0.6024972865997409,0.6775063534049063,0.13091821824518793,0.31428571428571433,0.0,0.8349380702082081,high,False,False,False,False,True,False
LSO,2021,0.5723183068168063,0.595678160643598,0.6775063534049063,0.13091821824518793,0.25,0.0,0.8323758130746908,high,False,False,False,False,False,False
LSO,2022,0.5782975421671174,0.5812338411836467,0.6775063534049063,0.13091821824518793,0.25,0.028877892517842795,0.8367342047198204,high,False,False,False,False,False,False
LSO,2023,0.5840595649994269,0.5802276632164558,0.6775063534049063,0.13091821824518793,0.25,0.004047271323249066,0.8333428734037343,high,False,False,False,False,False,False
LSO,2024,0.5240976685514991,0.5428762682507244,0.6775063534049063,0.13091821824518793,0.2857142857142857,0.004047271323249066,0.8491882426341895,high,False,False,False,False,False,False
LSO,2025,0.5240976685514991,0.5233522708238927,0.6775063534049063,0.13091821824518793,0.19042857142857142,0.0,0.8438770824600923,high,False,False,False,False,False,False
LSO,2026,0.5240976685514991,0.5233522708238927,0.6775063534049063,0.13091821824518793,0.19042857142857142,0.0,0.8438770824600923,high,False,False,False,False,False,False
LTU,2020,0.8218948075441265,0.8131373627547911,0.04521846080893848,0.5735215348647554,0.040857142857142856,0.0,0.6834710958275884,high,False,False,False,False,False,False
LTU,2021,0.821833024739831,0.8213505678075788,0.04521846080893848,0.5735215348647554,0.12242857142857143,0.0,0.6922290882206529,high,False,False,False,False,False,False
LTU,2022,0.8274846864762706,0.8283195424782358,0.04521846080893848,0.5735215348647554,0.040857142857142856,0.0,0.6789602739102287,high,False,False,False,False,False,False
LTU,2023,0.8182647309706145,0.8379862561925273,0.04521846080893848,0.5735215348647554,0.028571428571428574,0.009578939700530392,0.6789264794901668,high,False,False,False,False,False,False
LTU,2024,0.5240976685514991,0.8292250289778218,0.04521846080893848,0.5735215348647554,0.03571428571428571,0.009578939700530392,0.7419362575847287,high,False,False,False,False,False,False
LTU,2025,0.5240976685514991,0.5233522708238927,0.04521846080893848,0.5735215348647554,0.19042857142857142,0.014123863570197945,0.8112869159050512,high,False,False,False,False,False,False
LTU,2026,0.5240976685514991,0.5233522708238927,0.04521846080893848,0.5735215348647554,0.19042857142857142,0.0,0.8095509325085637,high,False,False,False,False,False,False
LUX,2020,0.9306107611550264,0.9339321111228571,0.18556091489030652,0.5307864738808618,0.040857142857142856,0.0,0.6517844057763199,medium,False,False,False,False,False,False
LUX,2021,0.9221363194633048,0.9145074570501904,0.18556091489030652,0.5307864738808618,0.040857142857142856,0.0,0.6580893182019866,medium,False,False,False,False,False,False
LUX,2022,0.9177480021498854,0.9093113314531125,0.18556091489030652,0.5307864738808618,0.040857142857142856,0.050912807373714494,0.6693188231854281,high,False,False,False,False,False,True
LUX,2023,0.9214867423680285,0.9162249622171406,0.18556091489030652,0.5307864738808618,0.040857142857142856,0.024076193440350346,0.6621710384066679,high,False,False,False,False,False,False
LUX,2024,0.5240976685514991,0.9204789520430132,0.18556091489030652,0.5307864738808618,0.023857142857142858,0.024076193440350346,0.7419099340169123,high,False,False,False,False,False,False
LUX,2025,0.5240976685514991,0.5233522708238927,0.18556091489030652,0.5307864738808618,0.19042857142857142,0.002571127509499184,0.8228511120604278,high,False,False,False,False,False,False
LUX,2026,0.5240976685514991,0.5233522708238927,0.18556091489030652,0.5307864738808618,0.19042857142857142,0.0,0.8225510841628557,high,False,False,False,False,False,False
LVA,2020,0.8139236168889019,0.8067555089751896,0.34332095993835526,0.7104659519539872,0.020428571428571428,0.0,0.7488548955023752,high,False,False,False,False,False,False
LVA,2021,0.8207775292250024,0.8144519506940938,0.34332095993835526,0.7104659519539872,0.020428571428571428,0.0,0.7461084963017318,high,False,False,False,False,False,False
LVA,2022,0.817815277990848,0.8131172187478619,0.34332095993835526,0.7104659519539872,0.020428571428571428,0.0,0.746921615294336,high,False,False,False,False,False,False
LVA,2023,0.8238257639696414,0.8254150304352084,0.34332095993835526,0.7104659519539872,0.023857142857142858,0.0,0.7438373555986205,high,False,False,False,False,False,False
LVA,2024,0.5240976685514991,0.8273420779158279,0.34332095993835526,0.7104659519539872,0.023857142857142858,0.0,0.7963783672468697,high,False,False,False,False,False,False
LVA,2025,0.5240976685514991,0.5233522708238927,0.34332095993835526,0.7104659519539872,0.19042857142857142,0.0,0.8541768340647143,high,False,False,False,False,False,False
LVA,2026,0.5240976685514991,0.5233522708238927,0.34332095993835526,0.7104659519539872,0.19042857142857142,0.0,0.8541768340647143,high,False,False,False,False,False,False
MAR,2020,0.42436354060373616,0.480928569486503,0.9334578082049686,0.33032126963218456,0.19642857142857142,0.0,0.8963697798617074,high,False,False,False,False,False,False
MAR,2021,0.41986986703055446,0.4698065387350957,0.9334578082049686,0.33032126963218456,0.22442857142857142,0.0,0.8993424519861075,high,False,False,False,False,False,False
MAR,2022,0.40895255583504253,0.4518331805818173,0.9334578082049686,0.33032126963218456,0.22442857142857142,0.06099908259605504,0.9061604246858367,high,False,False,False,False,False,True
MAR,2023,0.407534155409513,0.45012708628666187,0.9334578082049686,0.33032126963218456,0.20414285714285715,0.04440888854763159,0.9042452681059495,high,False,False,False,False,False,False
MAR,2024,0.5240976685514991,0.46133803497787546,0.9334578082049686,0.33032126963218456,0.23814285714285716,0.04440888854763159,0.8945360607847748,high,False,False,False,False,False,False
MAR,2025,0.5240976685514991,0.5233522708238927,0.9334578082049686,0.33032126963218456,0.19042857142857142,0.048826671581793435,0.8860312112475525,high,False,False,False,False,False,False
MAR,2026,0.5240976685514991,0.5233522708238927,0.9334578082049686,0.33032126963218456,0.19042857142857142,0.0,0.8820269301545226,high,False,False,False,False,False,False
MCO,2020,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
MCO,2021,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
MCO,2022,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
MCO,2023,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
MCO,2024,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
MCO,2025,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
MCO,2026,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
MDA,2020,0.5814480288688161,0.5617937741183733,0.6679892121777915,0.35580467245749,0.11114285714285714,0.0,0.841751476926104,high,False,False,False,False,False,False
MDA,2021,0.6227502997671845,0.617876775614973,0.6679892121777915,0.35580467245749,0.11114285714285714,0.0,0.8283435391922639,high,False,False,False,False,False,False
MDA,2022,0.6458125510983922,0.6482442730429858,0.6679892121777915,0.35580467245749,0.12242857142857143,0.0,0.821607189821545,high,False,False,False,False,False,False
MDA,2023,0.6507506834465429,0.6610580977570986,0.6679892121777915,0.35580467245749,0.14285714285714285,0.0,0.8208003977020629,high,False,False,False,False,False,False
MDA,2024,0.5240976685514991,0.6331791195333485,0.6679892121777915,0.35580467245749,0.2285714285714286,0.0,0.8491231441872142,high,False,False,False,False,False,False
MDA,2025,0.5240976685514991,0.5233522708238927,0.6679892121777915,0.35580467245749,0.19042857142857142,0.0,0.8599267097161711,high,False,False,False,False,False,False
MDA,2026,0.5240976685514991,0.5233522708238927,0.6679892121777915,0.35580467245749,0.19042857142857142,0.0,0.8599267097161711,high,False,False,False,False,False,False
MDG,2020,0.4898848941523017,0.44239948623595937,0.6181733312587521,0.2954207839248672,0.23214285714285715,0.0,0.8674723654105013,high,False,False,False,False,False,False
MDG,2021,0.4828215430370328,0.4343371115279101,0.6181733312587521,0.2954207839248672,0.24485714285714286,0.0,0.8700664889341114,high,False,False,False,False,False,False
MDG,2022,0.4692124043884417,0.3971973951955417,0.6181733312587521,0.2954207839248672,0.19042857142857142,0.08182494042388778,0.8792236093273733,high,False,False,False,False,False,True
MDG,2023,0.45175642567869234,0.38474489033986564,0.6181733312587521,0.2954207839248672,0.16671428571428573,0.10061228543973326,0.8824468739101062,high,False,False,False,False,False,True
MDG,2024,0.5240976685514991,0.3811227372551588,0.6181733312587521,0.2954207839248672,0.16671428571428573,0.10061228543973326,0.8751288939669366,high,False,False,False,False,False,True
MDG,2025,0.5240976685514991,0.5233522708238927,0.6181733312587521,0.2954207839248672,0.19042857142857142,0.12296058221061913,0.8625895816730778,high,False,False,False,False,False,True
MDG,2026,0.5240976685514991,0.5233522708238927,0.6181733312587521,0.2954207839248672,0.19042857142857142,0.0,0.8505089409295132,high,False,False,False,False,False,False
MDV,2020,0.5222182437431363,0.587001350088202,0.5353975416212852,0.07963488080301559,0.23214285714285715,0.0,0.818492176687969,high,False,False,False,False,False,False
MDV,2021,0.5311148141028671,0.5987202957432742,0.5353975416212852,0.07963488080301559,0.26785714285714285,0.0,0.8186129351453639,high,False,False,False,False,False,False
MDV,2022,0.5198008823162739,0.582918735991449,0.5353975416212852,0.07963488080301559,0.25,0.009568293756363195,0.8221575472377687,high,False,False,False,False,False,False
MDV,2023,0.5190648722569127,0.5850991236228713,0.5353975416212852,0.07963488080301559,0.22442857142857142,0.008321024283706683,0.8195421988073851,high,False,False,False,False,False,False
MDV,2024,0.5240976685514991,0.5598186190488218,0.5353975416212852,0.07963488080301559,0.16671428571428573,0.008321024283706683,0.8174055914179033,high,False,False,False,False,False,False
MDV,2025,0.5240976685514991,0.5233522708238927,0.5353975416212852,0.07963488080301559,0.19042857142857142,0.047695550217673875,0.8293549561795598,high,False,False,False,False,False,False
MDV,2026,0.5240976685514991,0.5233522708238927,0.5353975416212852,0.07963488080301559,0.19042857142857142,0.0,0.8238867990616207,high,False,False,False,False,False,False
MEX,2020,0.5247064524981527,0.4613903962828852,0.5885327524505989,0.7419147534107499,0.3015714285714286,0.0,0.8919504884405166,high,False,False,False,True,False,False
MEX,2021,0.49975143691176604,0.44825030570104785,0.5885327524505989,0.7419147534107499,0.34914285714285714,0.0,0.898206982734615,high,False,False,False,True,True,False
MEX,2022,0.4678546976869522,0.41885134643043775,0.5885327524505989,0.7419147534107499,0.39685714285714285,0.22502811724945085,0.9203715341147141,high,False,False,False,True,True,True
MEX,2023,0.4588260238244487,0.4116088650620341,0.5885327524505989,0.7419147534107499,0.375,0.17384334488017888,0.9175575509403685,high,False,False,False,True,True,True
MEX,2024,0.5240976685514991,0.39087737103677533,0.5885327524505989,0.7419147534107499,0.4694285714285714,0.17384334488017888,0.9184695238696888,high,False,False,False,True,True,True
MEX,2025,0.5240976685514991,0.5233522708238927,0.5885327524505989,0.7419147534107499,0.19042857142857142,0.16198917140338986,0.8921000224237563,high,False,False,False,True,False,True
MEX,2026,0.5240976685514991,0.5233522708238927,0.5885327524505989,0.7419147534107499,0.19042857142857142,0.0,0.8789774400170908,high,False,False,False,True,False,False
MHL,2020,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
MHL,2021,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
MHL,2022,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
MHL,2023,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
MHL,2024,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
MHL,2025,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
MHL,2026,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
MKD,2020,0.5797037528629975,0.5308545301423908,0.6578496965925004,0.1943816923927963,0.15471428571428572,0.0,0.8355081477202645,high,False,False,False,False,False,False
MKD,2021,0.5881162641325333,0.5258644704250501,0.6578496965925004,0.1943816923927963,0.15471428571428572,0.0,0.8350372452867645,high,False,False,False,False,False,False
MKD,2022,0.5814972740329745,0.5231566792852604,0.6578496965925004,0.1943816923927963,0.16671428571428573,0.0,0.8373012227626695,high,False,False,False,False,False,False
MKD,2023,0.5850136588675612,0.523104872186026,0.6578496965925004,0.1943816923927963,0.15471428571428572,0.0,0.8358431788718366,high,False,False,False,False,False,False
MKD,2024,0.5240976685514991,0.5287450061262359,0.6578496965925004,0.1943816923927963,0.1142857142857143,0.0,0.8400550224193736,high,False,False,False,False,False,False
MKD,2025,0.5240976685514991,0.5233522708238927,0.6578496965925004,0.1943816923927963,0.19042857142857142,0.012280595799786144,0.8480696342965472,high,False,False,False,False,False,False
MKD,2026,0.5240976685514991,0.5233522708238927,0.6578496965925004,0.1943816923927963,0.19042857142857142,0.0,0.8467994414135926,high,False,False,False,False,False,False
MLI,2020,0.4692624956795732,0.46347896231278335,0.13780405580623414,0.21495534775626773,0.7428571428571429,0.0,0.8522287215743933,high,False,False,False,False,True,False
MLI,2021,0.4212881328858706,0.4151964084983222,0.13780405580623414,0.21495534775626773,0.7428571428571429,0.0,0.863944565557451,high,False,False,False,False,True,False
MLI,2022,0.39440475235971295,0.37680149784754385,0.13780405580623414,0.21495534775626773,0.37142857142857144,0.29629862959818615,0.8730174922241842,high,False,False,False,False,True,True
